Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	25	2	       	20	0	498	Normal
2018	7	25	2	       	20	10	498	Normal
2018	7	25	2	       	20	20	500	Normal
2018	7	25	2	       	20	30	501	Normal
2018	7	25	2	       	20	40	501	Normal
2018	7	25	2	       	20	50	501	Normal
2018	7	25	2	       	21	0	502	Normal
2018	7	25	2	       	21	10	499	Normal
2018	7	25	2	       	21	20	500	Normal
2018	7	25	2	       	21	30	499	Normal
2018	7	25	2	       	21	40	501	Normal
2018	7	25	2	       	21	50	501	Normal
2018	7	25	2	       	22	0	498	Normal
2018	7	25	2	       	22	10	501	Normal
2018	7	25	2	       	22	20	501	Normal
2018	7	25	2	       	22	30	500	Normal
2018	7	25	2	       	22	40	500	Normal
2018	7	25	2	       	22	50	501	Normal
2018	7	25	2	       	23	0	501	Normal
2018	7	25	2	       	23	10	501	Normal
2018	7	25	2	       	23	20	499	Normal
2018	7	25	2	       	23	30	499	Normal
2018	7	25	2	       	23	40	499	Normal
2018	7	25	2	       	23	50	499	Normal
2018	7	26	3	       	0	0	500	Normal
2018	7	26	3	       	0	10	499	Normal
2018	7	26	3	       	0	20	500	Normal
2018	7	26	3	       	0	30	502	Normal
2018	7	26	3	       	0	40	501	Normal
2018	7	26	3	       	0	50	501	Normal
2018	7	26	3	       	1	0	500	Normal
2018	7	26	3	       	1	10	501	Normal
2018	7	26	3	       	1	20	498	Normal
2018	7	26	3	       	1	30	500	Normal
2018	7	26	3	       	1	40	502	Normal
2018	7	26	3	       	1	50	500	Normal
2018	7	26	3	       	2	0	500	Normal
2018	7	26	3	       	2	10	499	Normal
2018	7	26	3	       	2	20	1003	Anomalia
2018	7	26	3	       	2	30	499	Normal
2018	7	26	3	       	2	40	499	Normal
2018	7	26	3	       	2	50	500	Normal
2018	7	26	3	       	3	0	500	Normal
2018	7	26	3	       	3	10	499	Normal
2018	7	26	3	       	3	20	501	Normal
2018	7	26	3	       	3	30	498	Normal
2018	7	26	3	       	3	40	501	Normal
2018	7	26	3	       	3	50	499	Normal
2018	7	26	3	       	4	0	499	Normal
2018	7	26	3	       	4	10	500	Normal
2018	7	26	3	       	4	20	498	Normal
2018	7	26	3	       	4	30	500	Normal
2018	7	26	3	       	4	40	501	Normal
2018	7	26	3	       	4	50	500	Normal
2018	7	26	3	       	5	0	497	Normal
2018	7	26	3	       	5	10	500	Normal
2018	7	26	3	       	5	20	500	Normal
2018	7	26	3	       	5	30	499	Normal
2018	7	26	3	       	5	40	500	Normal
2018	7	26	3	       	5	50	499	Normal
2018	7	26	3	       	6	0	498	Normal
2018	7	26	3	       	6	10	501	Normal
2018	7	26	3	       	6	20	501	Normal
2018	7	26	3	       	6	30	502	Normal
2018	7	26	3	       	6	40	498	Normal
2018	7	26	3	       	6	50	499	Normal
2018	7	26	3	       	7	0	999	Normal
2018	7	26	3	       	7	10	1000	Normal
2018	7	26	3	       	7	20	997	Normal
2018	7	26	3	       	7	30	999	Normal
2018	7	26	3	       	7	40	1001	Normal
2018	7	26	3	       	7	50	1003	Normal
2018	7	26	3	       	8	0	1003	Normal
2018	7	26	3	       	8	10	1000	Normal
2018	7	26	3	       	8	20	1001	Normal
2018	7	26	3	       	8	30	1006	Normal
2018	7	26	3	       	8	40	1000	Normal
2018	7	26	3	       	8	50	1003	Normal
2018	7	26	3	       	9	0	1005	Normal
2018	7	26	3	       	9	10	1001	Normal
2018	7	26	3	       	9	20	999	Normal
2018	7	26	3	       	9	30	1001	Normal
2018	7	26	3	       	9	40	1001	Normal
2018	7	26	3	       	9	50	998	Normal
2018	7	26	3	       	10	0	1000	Normal
2018	7	26	3	       	10	10	1001	Normal
2018	7	26	3	       	10	20	999	Normal
2018	7	26	3	       	10	30	998	Normal
2018	7	26	3	       	10	40	1001	Normal
2018	7	26	3	       	10	50	998	Normal
2018	7	26	3	       	11	0	1001	Normal
2018	7	26	3	       	11	10	999	Normal
2018	7	26	3	       	11	20	999	Normal
2018	7	26	3	       	11	30	1004	Normal
2018	7	26	3	       	11	40	997	Normal
2018	7	26	3	       	11	50	1003	Normal
2018	7	26	3	       	12	0	1001	Normal
2018	7	26	3	       	12	10	997	Normal
2018	7	26	3	       	12	20	1003	Normal
2018	7	26	3	       	12	30	1001	Normal
2018	7	26	3	       	12	40	1002	Normal
2018	7	26	3	       	12	50	1001	Normal
2018	7	26	3	       	13	0	1002	Normal
2018	7	26	3	       	13	10	1001	Normal
2018	7	26	3	       	13	20	998	Normal
2018	7	26	3	       	13	30	1001	Normal
2018	7	26	3	       	13	40	1003	Normal
2018	7	26	3	       	13	50	998	Normal
2018	7	26	3	       	14	0	1001	Normal
2018	7	26	3	       	14	10	997	Normal
2018	7	26	3	       	14	20	1001	Normal
2018	7	26	3	       	14	30	998	Normal
2018	7	26	3	       	14	40	1004	Normal
2018	7	26	3	       	14	50	1003	Normal
2018	7	26	3	       	15	0	999	Normal
2018	7	26	3	       	15	10	995	Normal
2018	7	26	3	       	15	20	998	Normal
2018	7	26	3	       	15	30	1001	Normal
2018	7	26	3	       	15	40	997	Normal
2018	7	26	3	       	15	50	1000	Normal
2018	7	26	3	       	16	0	1002	Normal
2018	7	26	3	       	16	10	999	Normal
2018	7	26	3	       	16	20	1001	Normal
2018	7	26	3	       	16	30	999	Normal
2018	7	26	3	       	16	40	1000	Normal
2018	7	26	3	       	16	50	1000	Normal
2018	7	26	3	       	17	0	998	Normal
2018	7	26	3	       	17	10	1002	Normal
2018	7	26	3	       	17	20	1001	Normal
2018	7	26	3	       	17	30	999	Normal
2018	7	26	3	       	17	40	1000	Normal
2018	7	26	3	       	17	50	1002	Normal
2018	7	26	3	       	18	0	500	Normal
2018	7	26	3	       	18	10	502	Normal
2018	7	26	3	       	18	20	500	Normal
2018	7	26	3	       	18	30	500	Normal
2018	7	26	3	       	18	40	501	Normal
2018	7	26	3	       	18	50	499	Normal
2018	7	26	3	       	19	0	502	Normal
2018	7	26	3	       	19	10	499	Normal
2018	7	26	3	       	19	20	501	Normal
2018	7	26	3	       	19	30	500	Normal
2018	7	26	3	       	19	40	498	Normal
2018	7	26	3	       	19	50	499	Normal
2018	7	26	3	       	20	0	499	Normal
2018	7	26	3	       	20	10	500	Normal
2018	7	26	3	       	20	20	501	Normal
2018	7	26	3	       	20	30	500	Normal
2018	7	26	3	       	20	40	498	Normal
2018	7	26	3	       	20	50	501	Normal
2018	7	26	3	       	21	0	500	Normal
2018	7	26	3	       	21	10	502	Normal
2018	7	26	3	       	21	20	499	Normal
2018	7	26	3	       	21	30	500	Normal
2018	7	26	3	       	21	40	499	Normal
2018	7	26	3	       	21	50	497	Normal
2018	7	26	3	       	22	0	498	Normal
2018	7	26	3	       	22	10	501	Normal
2018	7	26	3	       	22	20	498	Normal
2018	7	26	3	       	22	30	499	Normal
2018	7	26	3	       	22	40	502	Normal
2018	7	26	3	       	22	50	502	Normal
2018	7	26	3	       	23	0	501	Normal
2018	7	26	3	       	23	10	501	Normal
2018	7	26	3	       	23	20	500	Normal
2018	7	26	3	       	23	30	500	Normal
2018	7	26	3	       	23	40	501	Normal
2018	7	26	3	       	23	50	501	Normal
2018	7	27	4	       	0	0	499	Normal
2018	7	27	4	       	0	10	501	Normal
2018	7	27	4	       	0	20	498	Normal
2018	7	27	4	       	0	30	500	Normal
2018	7	27	4	       	0	40	498	Normal
2018	7	27	4	       	0	50	499	Normal
2018	7	27	4	       	1	0	499	Normal
2018	7	27	4	       	1	10	501	Normal
2018	7	27	4	       	1	20	498	Normal
2018	7	27	4	       	1	30	500	Normal
2018	7	27	4	       	1	40	498	Normal
2018	7	27	4	       	1	50	498	Normal
2018	7	27	4	       	2	0	500	Normal
2018	7	27	4	       	2	10	499	Normal
2018	7	27	4	       	2	20	501	Normal
2018	7	27	4	       	2	30	501	Normal
2018	7	27	4	       	2	40	501	Normal
2018	7	27	4	       	2	50	499	Normal
2018	7	27	4	       	3	0	501	Normal
2018	7	27	4	       	3	10	501	Normal
2018	7	27	4	       	3	20	499	Normal
2018	7	27	4	       	3	30	498	Normal
2018	7	27	4	       	3	40	498	Normal
2018	7	27	4	       	3	50	500	Normal
2018	7	27	4	       	4	0	501	Normal
2018	7	27	4	       	4	10	499	Normal
2018	7	27	4	       	4	20	501	Normal
2018	7	27	4	       	4	30	499	Normal
2018	7	27	4	       	4	40	500	Normal
2018	7	27	4	       	4	50	499	Normal
2018	7	27	4	       	5	0	498	Normal
2018	7	27	4	       	5	10	501	Normal
2018	7	27	4	       	5	20	499	Normal
2018	7	27	4	       	5	30	500	Normal
2018	7	27	4	       	5	40	500	Normal
2018	7	27	4	       	5	50	501	Normal
2018	7	27	4	       	6	0	500	Normal
2018	7	27	4	       	6	10	500	Normal
2018	7	27	4	       	6	20	502	Normal
2018	7	27	4	       	6	30	499	Normal
2018	7	27	4	       	6	40	499	Normal
2018	7	27	4	       	6	50	499	Normal
2018	7	27	4	       	7	0	1001	Normal
2018	7	27	4	       	7	10	995	Normal
2018	7	27	4	       	7	20	997	Normal
2018	7	27	4	       	7	30	1003	Normal
2018	7	27	4	       	7	40	1003	Normal
2018	7	27	4	       	7	50	1001	Normal
2018	7	27	4	       	8	0	1000	Normal
2018	7	27	4	       	8	10	1002	Normal
2018	7	27	4	       	8	20	1003	Normal
2018	7	27	4	       	8	30	1000	Normal
2018	7	27	4	       	8	40	1002	Normal
2018	7	27	4	       	8	50	999	Normal
2018	7	27	4	       	9	0	1000	Normal
2018	7	27	4	       	9	10	999	Normal
2018	7	27	4	       	9	20	1001	Normal
2018	7	27	4	       	9	30	1000	Normal
2018	7	27	4	       	9	40	999	Normal
2018	7	27	4	       	9	50	998	Normal
2018	7	27	4	       	10	0	998	Normal
2018	7	27	4	       	10	10	1001	Normal
2018	7	27	4	       	10	20	999	Normal
2018	7	27	4	       	10	30	999	Normal
2018	7	27	4	       	10	40	1001	Normal
2018	7	27	4	       	10	50	1000	Normal
2018	7	27	4	       	11	0	999	Normal
2018	7	27	4	       	11	10	1006	Normal
2018	7	27	4	       	11	20	1000	Normal
2018	7	27	4	       	11	30	1002	Normal
2018	7	27	4	       	11	40	998	Normal
2018	7	27	4	       	11	50	997	Normal
2018	7	27	4	       	12	0	1000	Normal
2018	7	27	4	       	12	10	996	Normal
2018	7	27	4	       	12	20	1003	Normal
2018	7	27	4	       	12	30	998	Normal
2018	7	27	4	       	12	40	997	Normal
2018	7	27	4	       	12	50	998	Normal
2018	7	27	4	       	13	0	1003	Normal
2018	7	27	4	       	13	10	999	Normal
2018	7	27	4	       	13	20	1002	Normal
2018	7	27	4	       	13	30	999	Normal
2018	7	27	4	       	13	40	997	Normal
2018	7	27	4	       	13	50	999	Normal
2018	7	27	4	       	14	0	1003	Normal
2018	7	27	4	       	14	10	1001	Normal
2018	7	27	4	       	14	20	999	Normal
2018	7	27	4	       	14	30	1004	Normal
2018	7	27	4	       	14	40	997	Normal
2018	7	27	4	       	14	50	998	Normal
2018	7	27	4	       	15	0	995	Normal
2018	7	27	4	       	15	10	996	Normal
2018	7	27	4	       	15	20	1000	Normal
2018	7	27	4	       	15	30	1001	Normal
2018	7	27	4	       	15	40	1001	Normal
2018	7	27	4	       	15	50	1000	Normal
2018	7	27	4	       	16	0	1002	Normal
2018	7	27	4	       	16	10	997	Normal
2018	7	27	4	       	16	20	1004	Normal
2018	7	27	4	       	16	30	1001	Normal
2018	7	27	4	       	16	40	1000	Normal
2018	7	27	4	       	16	50	1002	Normal
2018	7	27	4	       	17	0	997	Normal
2018	7	27	4	       	17	10	1003	Normal
2018	7	27	4	       	17	20	998	Normal
2018	7	27	4	       	17	30	1003	Normal
2018	7	27	4	       	17	40	1001	Normal
2018	7	27	4	       	17	50	1004	Normal
2018	7	27	4	       	18	0	503	Normal
2018	7	27	4	       	18	10	499	Normal
2018	7	27	4	       	18	20	501	Normal
2018	7	27	4	       	18	30	499	Normal
2018	7	27	4	       	18	40	499	Normal
2018	7	27	4	       	18	50	501	Normal
2018	7	27	4	       	19	0	500	Normal
2018	7	27	4	       	19	10	499	Normal
2018	7	27	4	       	19	20	499	Normal
2018	7	27	4	       	19	30	499	Normal
2018	7	27	4	       	19	40	500	Normal
2018	7	27	4	       	19	50	498	Normal
2018	7	27	4	       	20	0	499	Normal
2018	7	27	4	       	20	10	499	Normal
2018	7	27	4	       	20	20	499	Normal
2018	7	27	4	       	20	30	501	Normal
2018	7	27	4	       	20	40	501	Normal
2018	7	27	4	       	20	50	499	Normal
2018	7	27	4	       	21	0	500	Normal
2018	7	27	4	       	21	10	499	Normal
2018	7	27	4	       	21	20	497	Normal
2018	7	27	4	       	21	30	499	Normal
2018	7	27	4	       	21	40	499	Normal
2018	7	27	4	       	21	50	499	Normal
2018	7	27	4	       	22	0	502	Normal
2018	7	27	4	       	22	10	498	Normal
2018	7	27	4	       	22	20	499	Normal
2018	7	27	4	       	22	30	501	Normal
2018	7	27	4	       	22	40	502	Normal
2018	7	27	4	       	22	50	501	Normal
2018	7	27	4	       	23	0	499	Normal
2018	7	27	4	       	23	10	499	Normal
2018	7	27	4	       	23	20	500	Normal
2018	7	27	4	       	23	30	501	Normal
2018	7	27	4	       	23	40	500	Normal
2018	7	27	4	       	23	50	500	Normal
2018	7	28	5	       	0	0	598	Normal
2018	7	28	5	       	0	10	600	Normal
2018	7	28	5	       	0	20	601	Normal
2018	7	28	5	       	0	30	597	Normal
2018	7	28	5	       	0	40	600	Normal
2018	7	28	5	       	0	50	599	Normal
2018	7	28	5	       	1	0	601	Normal
2018	7	28	5	       	1	10	597	Normal
2018	7	28	5	       	1	20	600	Normal
2018	7	28	5	       	1	30	598	Normal
2018	7	28	5	       	1	40	601	Normal
2018	7	28	5	       	1	50	600	Normal
2018	7	28	5	       	2	0	601	Normal
2018	7	28	5	       	2	10	600	Normal
2018	7	28	5	       	2	20	601	Normal
2018	7	28	5	       	2	30	600	Normal
2018	7	28	5	       	2	40	600	Normal
2018	7	28	5	       	2	50	600	Normal
2018	7	28	5	       	3	0	601	Normal
2018	7	28	5	       	3	10	601	Normal
2018	7	28	5	       	3	20	599	Normal
2018	7	28	5	       	3	30	600	Normal
2018	7	28	5	       	3	40	599	Normal
2018	7	28	5	       	3	50	598	Normal
2018	7	28	5	       	4	0	601	Normal
2018	7	28	5	       	4	10	598	Normal
2018	7	28	5	       	4	20	599	Normal
2018	7	28	5	       	4	30	1201	Anomalia
2018	7	28	5	       	4	40	599	Normal
2018	7	28	5	       	4	50	600	Normal
2018	7	28	5	       	5	0	598	Normal
2018	7	28	5	       	5	10	598	Normal
2018	7	28	5	       	5	20	601	Normal
2018	7	28	5	       	5	30	600	Normal
2018	7	28	5	       	5	40	1202	Anomalia
2018	7	28	5	       	5	50	599	Normal
2018	7	28	5	       	6	0	598	Normal
2018	7	28	5	       	6	10	599	Normal
2018	7	28	5	       	6	20	598	Normal
2018	7	28	5	       	6	30	600	Normal
2018	7	28	5	       	6	40	598	Normal
2018	7	28	5	       	6	50	598	Normal
2018	7	28	5	       	7	0	600	Normal
2018	7	28	5	       	7	10	602	Normal
2018	7	28	5	       	7	20	600	Normal
2018	7	28	5	       	7	30	600	Normal
2018	7	28	5	       	7	40	599	Normal
2018	7	28	5	       	7	50	599	Normal
2018	7	28	5	       	8	0	601	Normal
2018	7	28	5	       	8	10	598	Normal
2018	7	28	5	       	8	20	599	Normal
2018	7	28	5	       	8	30	601	Normal
2018	7	28	5	       	8	40	600	Normal
2018	7	28	5	       	8	50	598	Normal
2018	7	28	5	       	9	0	600	Normal
2018	7	28	5	       	9	10	598	Normal
2018	7	28	5	       	9	20	598	Normal
2018	7	28	5	       	9	30	598	Normal
2018	7	28	5	       	9	40	600	Normal
2018	7	28	5	       	9	50	599	Normal
2018	7	28	5	       	10	0	599	Normal
2018	7	28	5	       	10	10	598	Normal
2018	7	28	5	       	10	20	598	Normal
2018	7	28	5	       	10	30	600	Normal
2018	7	28	5	       	10	40	601	Normal
2018	7	28	5	       	10	50	602	Normal
2018	7	28	5	       	11	0	600	Normal
2018	7	28	5	       	11	10	599	Normal
2018	7	28	5	       	11	20	601	Normal
2018	7	28	5	       	11	30	601	Normal
2018	7	28	5	       	11	40	600	Normal
2018	7	28	5	       	11	50	599	Normal
2018	7	28	5	       	12	0	600	Normal
2018	7	28	5	       	12	10	600	Normal
2018	7	28	5	       	12	20	600	Normal
2018	7	28	5	       	12	30	595	Normal
2018	7	28	5	       	12	40	600	Normal
2018	7	28	5	       	12	50	601	Normal
2018	7	28	5	       	13	0	600	Normal
2018	7	28	5	       	13	10	599	Normal
2018	7	28	5	       	13	20	599	Normal
2018	7	28	5	       	13	30	601	Normal
2018	7	28	5	       	13	40	597	Normal
2018	7	28	5	       	13	50	600	Normal
2018	7	28	5	       	14	0	597	Normal
2018	7	28	5	       	14	10	598	Normal
2018	7	28	5	       	14	20	598	Normal
2018	7	28	5	       	14	30	600	Normal
2018	7	28	5	       	14	40	597	Normal
2018	7	28	5	       	14	50	598	Normal
2018	7	28	5	       	15	0	601	Normal
2018	7	28	5	       	15	10	597	Normal
2018	7	28	5	       	15	20	599	Normal
2018	7	28	5	       	15	30	598	Normal
2018	7	28	5	       	15	40	600	Normal
2018	7	28	5	       	15	50	599	Normal
2018	7	28	5	       	16	0	598	Normal
2018	7	28	5	       	16	10	600	Normal
2018	7	28	5	       	16	20	597	Normal
2018	7	28	5	       	16	30	603	Normal
2018	7	28	5	       	16	40	598	Normal
2018	7	28	5	       	16	50	598	Normal
2018	7	28	5	       	17	0	598	Normal
2018	7	28	5	       	17	10	600	Normal
2018	7	28	5	       	17	20	598	Normal
2018	7	28	5	       	17	30	598	Normal
2018	7	28	5	       	17	40	599	Normal
2018	7	28	5	       	17	50	599	Normal
2018	7	28	5	       	18	0	602	Normal
2018	7	28	5	       	18	10	601	Normal
2018	7	28	5	       	18	20	599	Normal
2018	7	28	5	       	18	30	600	Normal
2018	7	28	5	       	18	40	600	Normal
2018	7	28	5	       	18	50	601	Normal
2018	7	28	5	       	19	0	601	Normal
2018	7	28	5	       	19	10	598	Normal
2018	7	28	5	       	19	20	600	Normal
2018	7	28	5	       	19	30	599	Normal
2018	7	28	5	       	19	40	600	Normal
2018	7	28	5	       	19	50	601	Normal
2018	7	28	5	       	20	0	600	Normal
2018	7	28	5	       	20	10	600	Normal
2018	7	28	5	       	20	20	599	Normal
2018	7	28	5	       	20	30	597	Normal
2018	7	28	5	       	20	40	599	Normal
2018	7	28	5	       	20	50	602	Normal
2018	7	28	5	       	21	0	598	Normal
2018	7	28	5	       	21	10	597	Normal
2018	7	28	5	       	21	20	598	Normal
2018	7	28	5	       	21	30	600	Normal
2018	7	28	5	       	21	40	600	Normal
2018	7	28	5	       	21	50	598	Normal
2018	7	28	5	       	22	0	600	Normal
2018	7	28	5	       	22	10	601	Normal
2018	7	28	5	       	22	20	598	Normal
2018	7	28	5	       	22	30	597	Normal
2018	7	28	5	       	22	40	602	Normal
2018	7	28	5	       	22	50	601	Normal
2018	7	28	5	       	23	0	597	Normal
2018	7	28	5	       	23	10	600	Normal
2018	7	28	5	       	23	20	597	Normal
2018	7	28	5	       	23	30	598	Normal
2018	7	28	5	       	23	40	600	Normal
2018	7	28	5	       	23	50	603	Normal
2018	7	29	6	       	0	0	599	Normal
2018	7	29	6	       	0	10	599	Normal
2018	7	29	6	       	0	20	599	Normal
2018	7	29	6	       	0	30	597	Normal
2018	7	29	6	       	0	40	598	Normal
2018	7	29	6	       	0	50	599	Normal
2018	7	29	6	       	1	0	600	Normal
2018	7	29	6	       	1	10	597	Normal
2018	7	29	6	       	1	20	602	Normal
2018	7	29	6	       	1	30	601	Normal
2018	7	29	6	       	1	40	595	Normal
2018	7	29	6	       	1	50	601	Normal
2018	7	29	6	       	2	0	600	Normal
2018	7	29	6	       	2	10	600	Normal
2018	7	29	6	       	2	20	600	Normal
2018	7	29	6	       	2	30	601	Normal
2018	7	29	6	       	2	40	597	Normal
2018	7	29	6	       	2	50	599	Normal
2018	7	29	6	       	3	0	600	Normal
2018	7	29	6	       	3	10	598	Normal
2018	7	29	6	       	3	20	598	Normal
2018	7	29	6	       	3	30	600	Normal
2018	7	29	6	       	3	40	600	Normal
2018	7	29	6	       	3	50	602	Normal
2018	7	29	6	       	4	0	597	Normal
2018	7	29	6	       	4	10	600	Normal
2018	7	29	6	       	4	20	601	Normal
2018	7	29	6	       	4	30	600	Normal
2018	7	29	6	       	4	40	602	Normal
2018	7	29	6	       	4	50	602	Normal
2018	7	29	6	       	5	0	600	Normal
2018	7	29	6	       	5	10	598	Normal
2018	7	29	6	       	5	20	600	Normal
2018	7	29	6	       	5	30	600	Normal
2018	7	29	6	       	5	40	600	Normal
2018	7	29	6	       	5	50	601	Normal
2018	7	29	6	       	6	0	601	Normal
2018	7	29	6	       	6	10	601	Normal
2018	7	29	6	       	6	20	597	Normal
2018	7	29	6	       	6	30	600	Normal
2018	7	29	6	       	6	40	601	Normal
2018	7	29	6	       	6	50	600	Normal
2018	7	29	6	       	7	0	598	Normal
2018	7	29	6	       	7	10	600	Normal
2018	7	29	6	       	7	20	600	Normal
2018	7	29	6	       	7	30	600	Normal
2018	7	29	6	       	7	40	600	Normal
2018	7	29	6	       	7	50	601	Normal
2018	7	29	6	       	8	0	599	Normal
2018	7	29	6	       	8	10	601	Normal
2018	7	29	6	       	8	20	600	Normal
2018	7	29	6	       	8	30	597	Normal
2018	7	29	6	       	8	40	600	Normal
2018	7	29	6	       	8	50	602	Normal
2018	7	29	6	       	9	0	600	Normal
2018	7	29	6	       	9	10	598	Normal
2018	7	29	6	       	9	20	600	Normal
2018	7	29	6	       	9	30	598	Normal
2018	7	29	6	       	9	40	601	Normal
2018	7	29	6	       	9	50	600	Normal
2018	7	29	6	       	10	0	597	Normal
2018	7	29	6	       	10	10	599	Normal
2018	7	29	6	       	10	20	599	Normal
2018	7	29	6	       	10	30	598	Normal
2018	7	29	6	       	10	40	597	Normal
2018	7	29	6	       	10	50	598	Normal
2018	7	29	6	       	11	0	598	Normal
2018	7	29	6	       	11	10	601	Normal
2018	7	29	6	       	11	20	600	Normal
2018	7	29	6	       	11	30	600	Normal
2018	7	29	6	       	11	40	601	Normal
2018	7	29	6	       	11	50	600	Normal
2018	7	29	6	       	12	0	597	Normal
2018	7	29	6	       	12	10	599	Normal
2018	7	29	6	       	12	20	598	Normal
2018	7	29	6	       	12	30	600	Normal
2018	7	29	6	       	12	40	598	Normal
2018	7	29	6	       	12	50	601	Normal
2018	7	29	6	       	13	0	600	Normal
2018	7	29	6	       	13	10	601	Normal
2018	7	29	6	       	13	20	598	Normal
2018	7	29	6	       	13	30	597	Normal
2018	7	29	6	       	13	40	597	Normal
2018	7	29	6	       	13	50	601	Normal
2018	7	29	6	       	14	0	595	Normal
2018	7	29	6	       	14	10	603	Normal
2018	7	29	6	       	14	20	601	Normal
2018	7	29	6	       	14	30	596	Normal
2018	7	29	6	       	14	40	598	Normal
2018	7	29	6	       	14	50	601	Normal
2018	7	29	6	       	15	0	600	Normal
2018	7	29	6	       	15	10	598	Normal
2018	7	29	6	       	15	20	598	Normal
2018	7	29	6	       	15	30	598	Normal
2018	7	29	6	       	15	40	598	Normal
2018	7	29	6	       	15	50	599	Normal
2018	7	29	6	       	16	0	601	Normal
2018	7	29	6	       	16	10	601	Normal
2018	7	29	6	       	16	20	600	Normal
2018	7	29	6	       	16	30	601	Normal
2018	7	29	6	       	16	40	599	Normal
2018	7	29	6	       	16	50	598	Normal
2018	7	29	6	       	17	0	603	Normal
2018	7	29	6	       	17	10	598	Normal
2018	7	29	6	       	17	20	597	Normal
2018	7	29	6	       	17	30	601	Normal
2018	7	29	6	       	17	40	601	Normal
2018	7	29	6	       	17	50	598	Normal
2018	7	29	6	       	18	0	595	Normal
2018	7	29	6	       	18	10	598	Normal
2018	7	29	6	       	18	20	602	Normal
2018	7	29	6	       	18	30	598	Normal
2018	7	29	6	       	18	40	599	Normal
2018	7	29	6	       	18	50	600	Normal
2018	7	29	6	       	19	0	601	Normal
2018	7	29	6	       	19	10	599	Normal
2018	7	29	6	       	19	20	603	Normal
2018	7	29	6	       	19	30	601	Normal
2018	7	29	6	       	19	40	599	Normal
2018	7	29	6	       	19	50	600	Normal
2018	7	29	6	       	20	0	600	Normal
2018	7	29	6	       	20	10	598	Normal
2018	7	29	6	       	20	20	601	Normal
2018	7	29	6	       	20	30	599	Normal
2018	7	29	6	       	20	40	598	Normal
2018	7	29	6	       	20	50	600	Normal
2018	7	29	6	       	21	0	601	Normal
2018	7	29	6	       	21	10	600	Normal
2018	7	29	6	       	21	20	598	Normal
2018	7	29	6	       	21	30	597	Normal
2018	7	29	6	       	21	40	598	Normal
2018	7	29	6	       	21	50	602	Normal
2018	7	29	6	       	22	0	601	Normal
2018	7	29	6	       	22	10	601	Normal
2018	7	29	6	       	22	20	603	Normal
2018	7	29	6	       	22	30	600	Normal
2018	7	29	6	       	22	40	601	Normal
2018	7	29	6	       	22	50	601	Normal
2018	7	29	6	       	23	0	598	Normal
2018	7	29	6	       	23	10	600	Normal
2018	7	29	6	       	23	20	598	Normal
2018	7	29	6	       	23	30	601	Normal
2018	7	29	6	       	23	40	598	Normal
2018	7	29	6	       	23	50	599	Normal
2018	7	30	0	       	0	0	499	Normal
2018	7	30	0	       	0	10	499	Normal
2018	7	30	0	       	0	20	500	Normal
2018	7	30	0	       	0	30	500	Normal
2018	7	30	0	       	0	40	498	Normal
2018	7	30	0	       	0	50	501	Normal
2018	7	30	0	       	1	0	499	Normal
2018	7	30	0	       	1	10	501	Normal
2018	7	30	0	       	1	20	501	Normal
2018	7	30	0	       	1	30	498	Normal
2018	7	30	0	       	1	40	500	Normal
2018	7	30	0	       	1	50	499	Normal
2018	7	30	0	       	2	0	501	Normal
2018	7	30	0	       	2	10	498	Normal
2018	7	30	0	       	2	20	500	Normal
2018	7	30	0	       	2	30	502	Normal
2018	7	30	0	       	2	40	500	Normal
2018	7	30	0	       	2	50	500	Normal
2018	7	30	0	       	3	0	499	Normal
2018	7	30	0	       	3	10	500	Normal
2018	7	30	0	       	3	20	500	Normal
2018	7	30	0	       	3	30	500	Normal
2018	7	30	0	       	3	40	500	Normal
2018	7	30	0	       	3	50	499	Normal
2018	7	30	0	       	4	0	501	Normal
2018	7	30	0	       	4	10	500	Normal
2018	7	30	0	       	4	20	502	Normal
2018	7	30	0	       	4	30	498	Normal
2018	7	30	0	       	4	40	498	Normal
2018	7	30	0	       	4	50	500	Normal
2018	7	30	0	       	5	0	501	Normal
2018	7	30	0	       	5	10	500	Normal
2018	7	30	0	       	5	20	500	Normal
2018	7	30	0	       	5	30	499	Normal
2018	7	30	0	       	5	40	500	Normal
2018	7	30	0	       	5	50	502	Normal
2018	7	30	0	       	6	0	499	Normal
2018	7	30	0	       	6	10	502	Normal
2018	7	30	0	       	6	20	502	Normal
2018	7	30	0	       	6	30	500	Normal
2018	7	30	0	       	6	40	500	Normal
2018	7	30	0	       	6	50	498	Normal
2018	7	30	0	       	7	0	997	Normal
2018	7	30	0	       	7	10	1004	Normal
2018	7	30	0	       	7	20	1002	Normal
2018	7	30	0	       	7	30	998	Normal
2018	7	30	0	       	7	40	1000	Normal
2018	7	30	0	       	7	50	997	Normal
2018	7	30	0	       	8	0	1005	Normal
2018	7	30	0	       	8	10	998	Normal
2018	7	30	0	       	8	20	1001	Normal
2018	7	30	0	       	8	30	1002	Normal
2018	7	30	0	       	8	40	1005	Normal
2018	7	30	0	       	8	50	1002	Normal
2018	7	30	0	       	9	0	998	Normal
2018	7	30	0	       	9	10	1001	Normal
2018	7	30	0	       	9	20	999	Normal
2018	7	30	0	       	9	30	996	Normal
2018	7	30	0	       	9	40	1002	Normal
2018	7	30	0	       	9	50	998	Normal
